,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
44,1.8912190720355673e-07,3.1384305827171783e-07,1.8912190720355446e-07,-3.1384305827171783e-07,-9.470512517966793e-08,3.2892024103792525e-07,-3.78539283263396e-07,-4.026207277707398e-07,-3.785392832633938e-07,4.0262072777074093e-07,-9.470512517966567e-08,-3.28920241037932e-07,-9.470512517967245e-08,-3.289202410379343e-07,-3.785392832633938e-07,4.0262072777074204e-07,-3.78539283263396e-07,-4.026207277707398e-07,-9.47051251796668e-08,3.289202410379275e-07,1.8912190720355446e-07,-3.1384305827171783e-07,1.8912190720355446e-07,3.1384305827172233e-07
45,-3.289202410379343e-07,9.470512517966793e-08,3.289202410379275e-07,9.470512517967018e-08,-3.138430582717201e-07,-1.8912190720355898e-07,4.026207277707398e-07,3.78539283263396e-07,-4.0262072777073866e-07,3.785392832633938e-07,3.138430582717246e-07,-1.8912190720356123e-07,3.1384305827171783e-07,-1.8912190720355898e-07,-4.0262072777073866e-07,3.785392832633983e-07,4.026207277707398e-07,3.78539283263396e-07,-3.1384305827171783e-07,-1.8912190720355898e-07,3.289202410379275e-07,9.470512517967131e-08,-3.28920241037932e-07,9.470512517967018e-08
46,-1.95078739862439e-07,9.046953011225785e-08,-1.9507873986244125e-07,-9.046953011225785e-08,7.881843859556476e-08,9.224292504846584e-08,-2.2392235445158423e-07,4.056436781052953e-07,-2.2392235445158198e-07,-4.056436781052964e-07,7.881843859556701e-08,-9.224292504846697e-08,7.88184385955625e-08,-9.224292504846922e-08,-2.2392235445158198e-07,-4.056436781052919e-07,-2.2392235445158423e-07,4.056436781052953e-07,7.881843859556701e-08,9.22429250484647e-08,-1.95078739862439e-07,-9.046953011225785e-08,-1.9507873986244013e-07,9.046953011226011e-08
47,9.224292504846584e-08,7.881843859556476e-08,-9.224292504846922e-08,7.881843859556701e-08,9.046953011225785e-08,-1.9507873986244013e-07,4.056436781052941e-07,-2.2392235445157973e-07,-4.05643678105293e-07,-2.2392235445158198e-07,-9.046953011225785e-08,-1.9507873986243786e-07,-9.046953011226124e-08,-1.9507873986244238e-07,-4.056436781052953e-07,-2.2392235445157746e-07,4.056436781052964e-07,-2.2392235445158198e-07,9.046953011226011e-08,-1.9507873986244013e-07,-9.224292504846809e-08,7.881843859556701e-08,9.22429250484647e-08,7.881843859556588e-08
48,2.7808189903839777e-07,-3.2509351100719955e-07,2.780818990384e-07,3.250935110072018e-07,1.265956999457592e-07,-1.797221373316608e-07,-2.199609785270824e-07,6.860270771906292e-08,-2.199609785270824e-07,-6.860270771905954e-08,1.2659569994576146e-07,1.7972213733165855e-07,1.2659569994576033e-07,1.7972213733165627e-07,-2.199609785270824e-07,-6.860270771905502e-08,-2.199609785270824e-07,6.860270771906067e-08,1.2659569994576258e-07,-1.7972213733166305e-07,2.780818990384e-07,3.2509351100720067e-07,2.7808189903839777e-07,-3.2509351100719955e-07
49,1.7972213733165855e-07,-1.2659569994576033e-07,-1.7972213733165966e-07,-1.2659569994575694e-07,3.2509351100720405e-07,-2.780818990384045e-07,-6.860270771906292e-08,2.1996097852708464e-07,6.860270771905954e-08,2.199609785270824e-07,-3.250935110071973e-07,-2.7808189903840227e-07,-3.2509351100720405e-07,-2.7808189903840227e-07,6.86027077190618e-08,2.199609785270869e-07,-6.860270771906292e-08,2.1996097852708464e-07,3.2509351100720405e-07,-2.7808189903840227e-07,-1.797221373316608e-07,-1.2659569994576033e-07,1.7972213733165855e-07,-1.2659569994575808e-07
50,-4.6133759121790047e-07,-5.473209742202533e-08,-4.6133759121790274e-07,5.473209742202533e-08,-6.896687154558694e-08,3.8829519574874697e-08,7.380288508651766e-09,-7.235216695310365e-08,7.380288508651766e-09,7.235216695310703e-08,-6.896687154558355e-08,-3.882951957487695e-08,-6.896687154559033e-08,-3.882951957487921e-08,7.380288508654022e-09,7.235216695311155e-08,7.380288508651766e-09,-7.235216695310365e-08,-6.896687154558467e-08,3.8829519574874697e-08,-4.6133759121790274e-07,5.473209742202533e-08,-4.6133759121790274e-07,-5.4732097422020816e-08
51,3.8829519574874697e-08,-6.896687154558694e-08,-3.882951957487921e-08,-6.896687154558694e-08,-5.4732097422020816e-08,-4.613375912179061e-07,-7.23521669531059e-08,7.380288508654022e-09,7.235216695311041e-08,7.380288508651766e-09,5.4732097422027586e-08,-4.613375912179061e-07,5.4732097422020816e-08,-4.6133759121790385e-07,7.235216695311041e-08,7.380288508654022e-09,-7.235216695310365e-08,7.380288508651766e-09,-5.4732097422020816e-08,-4.613375912179061e-07,-3.882951957487921e-08,-6.896687154558467e-08,3.8829519574874697e-08,-6.896687154558694e-08
52,-3.1030743163355076e-07,3.558978278242542e-07,-3.10307431633553e-07,-3.558978278242542e-07,-3.0286109337358266e-07,-3.750908665508948e-07,8.927900599763339e-09,1.6015767592363915e-10,8.927900599765596e-09,-1.6015767592138294e-10,-3.0286109337358266e-07,3.750908665508925e-07,-3.0286109337358377e-07,3.7509086655088685e-07,8.92790059976221e-09,-1.601576759146143e-10,8.927900599763339e-09,1.6015767592589537e-10,-3.0286109337358155e-07,-3.750908665508925e-07,-3.1030743163355415e-07,-3.5589782782425645e-07,-3.10307431633553e-07,3.5589782782425756e-07
53,3.75090866550888e-07,3.0286109337358266e-07,-3.7509086655089363e-07,3.0286109337358266e-07,-3.558978278242542e-07,3.103074316335474e-07,-1.6015767592363915e-10,-8.927900599759956e-09,1.6015767592138294e-10,-8.927900599764467e-09,3.558978278242587e-07,3.1030743163355076e-07,3.558978278242542e-07,3.1030743163355076e-07,1.6015767592138294e-10,-8.9279005997577e-09,-1.6015767592138294e-10,-8.92790059976221e-09,-3.558978278242542e-07,3.103074316335485e-07,-3.7509086655089363e-07,3.0286109337358377e-07,3.7509086655089024e-07,3.0286109337358605e-07
54,-3.066799124909605e-07,6.707546038168852e-08,3.06679912490965e-07,6.707546038168852e-08,6.707546038168852e-08,-3.066799124909594e-07,1.1582383447844255e-07,1.1582383447843917e-07,-1.1582383447844142e-07,1.1582383447844367e-07,-6.707546038169078e-08,-3.066799124909616e-07,6.707546038169078e-08,3.06679912490965e-07,1.158238344784403e-07,-1.1582383447844481e-07,-1.1582383447843917e-07,-1.1582383447844255e-07,-6.707546038169078e-08,3.06679912490965e-07,-3.066799124909605e-07,-6.707546038169078e-08,3.066799124909639e-07,-6.707546038168965e-08
55,1.9046490154131056e-07,1.6085990339972686e-07,1.9046490154130944e-07,-1.6085990339973024e-07,1.6085990339972686e-07,1.9046490154130944e-07,-2.850210114009699e-07,-2.85021011400971e-07,-2.8502101140097217e-07,2.8502101140097217e-07,1.6085990339972347e-07,-1.904649015413072e-07,-1.608599033997246e-07,1.9046490154130944e-07,2.85021011400971e-07,-2.850210114009733e-07,2.850210114009744e-07,2.850210114009699e-07,-1.608599033997291e-07,-1.9046490154130492e-07,-1.9046490154130492e-07,1.608599033997246e-07,-1.9046490154130492e-07,-1.608599033997291e-07
56,3.721909694985459e-07,-1.5784456890780003e-07,-3.721909694985425e-07,-1.5784456890780003e-07,1.5784456890779778e-07,-3.7219096949854027e-07,-1.175207487258683e-07,1.175207487258683e-07,1.1752074872586942e-07,1.1752074872587055e-07,-1.5784456890780003e-07,-3.7219096949854366e-07,1.5784456890779778e-07,3.7219096949854927e-07,-1.1752074872587055e-07,-1.1752074872587168e-07,1.1752074872587168e-07,-1.1752074872587168e-07,-1.5784456890780003e-07,3.7219096949854704e-07,3.7219096949854477e-07,1.5784456890779778e-07,-3.721909694985425e-07,1.578445689077955e-07
57,-1.00271249552829e-07,-4.1606971801829126e-08,-1.0027124955282675e-07,4.1606971801829126e-08,4.160697180183138e-08,1.00271249552829e-07,-2.9325430462866733e-07,2.932543046286651e-07,-2.932543046286696e-07,-2.9325430462866733e-07,4.1606971801829126e-08,-1.0027124955282675e-07,-4.160697180183138e-08,1.0027124955283351e-07,2.9325430462866733e-07,2.932543046286651e-07,2.9325430462866733e-07,-2.9325430462866733e-07,-4.1606971801835895e-08,-1.0027124955282561e-07,1.0027124955282787e-07,-4.160697180183364e-08,1.00271249552829e-07,4.1606971801829126e-08
58,-3.6631633730636672e-09,4.997494241883977e-08,3.6631633730659238e-09,4.997494241883977e-08,4.997494241884203e-08,-3.663163373061411e-09,-1.1065518680809568e-07,-1.106551868081002e-07,1.1065518680809795e-07,-1.1065518680809795e-07,-4.9974942418844283e-08,-3.6631633730659238e-09,4.9974942418844283e-08,3.6631633730659238e-09,-1.1065518680809795e-07,1.1065518680809568e-07,1.106551868081002e-07,1.1065518680809795e-07,-4.9974942418844283e-08,3.6631633730659238e-09,-3.663163373061411e-09,-4.9974942418844283e-08,3.6631633730659238e-09,-4.997494241884203e-08
59,2.114950872145256e-07,-9.843372867678147e-08,2.1149508721452446e-07,9.843372867678147e-08,-9.843372867677922e-08,2.114950872145256e-07,-5.118388168396689e-08,-5.118388168396915e-08,-5.118388168396915e-08,5.118388168396915e-08,-9.843372867678373e-08,-2.114950872145222e-07,9.843372867678373e-08,2.1149508721452332e-07,5.118388168396802e-08,-5.1183881683972536e-08,5.118388168397028e-08,5.118388168396689e-08,9.843372867677922e-08,-2.1149508721452107e-07,-2.1149508721451882e-07,-9.843372867678259e-08,-2.1149508721452107e-07,9.843372867678147e-08
60,-1.913950049429196e-07,2.0672974150862622e-07,1.91395004942923e-07,2.0672974150862397e-07,-2.0672974150862397e-07,1.9139500494292188e-07,1.295051686305024e-07,-1.295051686305024e-07,-1.2950516863049903e-07,-1.2950516863050014e-07,2.0672974150862172e-07,1.913950049429196e-07,-2.0672974150862397e-07,-1.913950049429185e-07,1.295051686305024e-07,1.295051686304945e-07,-1.2950516863049903e-07,1.2950516863049903e-07,2.0672974150862397e-07,-1.913950049429185e-07,-1.913950049429196e-07,-2.0672974150862736e-07,1.91395004942923e-07,-2.067297415086285e-07
61,-3.110331577306851e-07,1.0387023171642343e-07,-3.110331577306829e-07,-1.0387023171642343e-07,-1.0387023171642569e-07,3.1103315773068965e-07,4.586007146988275e-08,-4.586007146988049e-08,4.586007146988049e-08,4.586007146987936e-08,-1.0387023171642794e-07,-3.1103315773068627e-07,1.0387023171642569e-07,3.110331577306874e-07,-4.586007146987936e-08,-4.586007146988275e-08,-4.5860071469878234e-08,4.58600714698771e-08,1.038702317164223e-07,-3.11033157730684e-07,3.110331577306874e-07,1.0387023171642343e-07,3.110331577306874e-07,-1.0387023171642569e-07
62,1.5237626772301978e-07,-1.763376532559878e-08,-1.5237626772301526e-07,-1.7633765325601035e-08,-1.763376532559878e-08,1.5237626772301978e-07,3.859567990241542e-08,3.8595679902417676e-08,-3.859567990241655e-08,3.8595679902417676e-08,1.7633765325596526e-08,1.5237626772301753e-07,-1.7633765325596526e-08,-1.5237626772301526e-07,3.859567990241542e-08,-3.859567990242219e-08,-3.859567990241542e-08,-3.859567990241993e-08,1.7633765325596526e-08,-1.5237626772301526e-07,1.5237626772301978e-07,1.7633765325596526e-08,-1.5237626772301526e-07,1.7633765325596526e-08
63,-2.609807526130277e-07,1.8707952891369366e-07,-2.609807526130277e-07,-1.870795289136959e-07,1.870795289136959e-07,-2.6098075261302657e-07,4.471558630006029e-09,4.471558630002645e-09,4.471558630003773e-09,-4.471558630003773e-09,1.8707952891369366e-07,2.6098075261302996e-07,-1.8707952891369138e-07,-2.609807526130277e-07,-4.471558630007157e-09,4.471558630002645e-09,-4.471558630006029e-09,-4.471558630006029e-09,-1.8707952891369816e-07,2.6098075261303223e-07,2.6098075261303223e-07,1.8707952891369366e-07,2.6098075261303223e-07,-1.8707952891369816e-07
64,-2.0648148670704786e-07,-2.479397166431431e-07,2.0648148670704897e-07,-2.4793971664314985e-07,2.4793971664314535e-07,2.0648148670705236e-07,-4.299191025823221e-09,4.299191025823221e-09,4.299191025825478e-09,4.29919102582999e-09,-2.4793971664314874e-07,2.0648148670704786e-07,2.4793971664314985e-07,-2.0648148670704558e-07,-4.29919102582999e-09,-4.299191025823221e-09,4.299191025825478e-09,-4.299191025823221e-09,-2.4793971664314874e-07,-2.0648148670704447e-07,-2.0648148670704558e-07,2.4793971664314424e-07,2.064814867070501e-07,2.4793971664314646e-07
65,-1.2229144134871622e-07,5.289283774956118e-07,1.2229144134871172e-07,5.289283774956142e-07,-1.2302823876608254e-07,-1.4341146909632527e-07,-1.133923854099182e-07,-6.026301531930366e-08,1.1339238540991706e-07,-6.026301531930703e-08,1.2302823876608817e-07,-1.4341146909632527e-07,1.2302823876608142e-07,-1.4341146909632527e-07,1.1339238540991706e-07,-6.026301531930252e-08,-1.133923854099182e-07,-6.026301531930366e-08,-1.2302823876607915e-07,-1.4341146909632752e-07,1.2229144134871172e-07,5.289283774956152e-07,-1.2229144134871622e-07,5.289283774956164e-07
66,1.4341146909632077e-07,1.2302823876608367e-07,1.4341146909632302e-07,-1.2302823876608367e-07,-5.28928377495613e-07,1.2229144134871172e-07,6.026301531930478e-08,1.1339238540991706e-07,6.026301531930703e-08,-1.1339238540991706e-07,-5.289283774956096e-07,-1.2229144134871397e-07,-5.289283774956142e-07,-1.2229144134871622e-07,6.026301531930703e-08,-1.133923854099103e-07,6.026301531930478e-08,1.1339238540991706e-07,-5.289283774956085e-07,1.2229144134870947e-07,1.4341146909632077e-07,-1.2302823876608142e-07,1.4341146909632302e-07,1.2302823876608142e-07
67,2.568378573710308e-07,-3.645009808699534e-07,-2.5683785737103534e-07,-3.645009808699534e-07,5.854382013906484e-08,-6.751583063302892e-08,-1.1534035991323179e-07,8.002995270603064e-08,1.1534035991323179e-07,8.002995270602612e-08,-5.854382013906484e-08,-6.751583063302667e-08,-5.8543820139067094e-08,-6.751583063302667e-08,1.1534035991322953e-07,8.00299527060329e-08,-1.1534035991323179e-07,8.002995270603064e-08,5.854382013906935e-08,-6.751583063302892e-08,-2.5683785737103645e-07,-3.6450098086995114e-07,2.5683785737103307e-07,-3.6450098086995114e-07
68,-6.751583063302667e-08,5.854382013906484e-08,-6.751583063302667e-08,-5.854382013906258e-08,-3.645009808699534e-07,2.5683785737103307e-07,8.002995270602275e-08,-1.1534035991322389e-07,8.002995270602839e-08,1.1534035991322953e-07,-3.6450098086995114e-07,-2.5683785737103757e-07,-3.6450098086995564e-07,-2.5683785737103534e-07,8.002995270602839e-08,1.1534035991323404e-07,8.002995270602612e-08,-1.1534035991322728e-07,-3.645009808699489e-07,2.568378573710297e-07,-6.751583063302667e-08,-5.854382013906484e-08,-6.751583063302555e-08,5.8543820139067094e-08
69,-6.841662859975081e-08,1.6095769975568174e-07,6.841662859974854e-08,1.6095769975568627e-07,3.4110936514376056e-08,-7.427013633858847e-08,1.0848076939619136e-07,-7.612788526303531e-08,-1.0848076939619249e-07,-7.612788526303756e-08,-3.41109365143738e-08,-7.427013633858622e-08,-3.4110936514378306e-08,-7.427013633858847e-08,-1.0848076939619249e-07,-7.612788526303304e-08,1.0848076939619136e-07,-7.612788526303756e-08,3.411093651438056e-08,-7.427013633858847e-08,6.841662859974854e-08,1.6095769975568627e-07,-6.841662859975081e-08,1.6095769975568174e-07
70,7.427013633858396e-08,-3.4110936514378306e-08,7.427013633858396e-08,3.4110936514378306e-08,-1.609576997556795e-07,6.84166285997463e-08,7.612788526303531e-08,-1.0848076939619136e-07,7.612788526303756e-08,1.0848076939619249e-07,-1.609576997556795e-07,-6.841662859975081e-08,-1.6095769975568627e-07,-6.841662859975081e-08,7.612788526303756e-08,1.08480769396197e-07,7.612788526303531e-08,-1.0848076939619136e-07,-1.6095769975568063e-07,6.84166285997463e-08,7.427013633858396e-08,3.4110936514378306e-08,7.427013633858396e-08,-3.41109365143738e-08
71,-1.4049903608168245e-07,1.0812805536407769e-07,1.4049903608167906e-07,1.0812805536407881e-07,5.288290897317757e-08,-1.3272752054167993e-07,1.1162819805323987e-07,-4.487839279985504e-08,-1.1162819805323987e-07,-4.487839279985955e-08,-5.288290897317531e-08,-1.3272752054167993e-07,-5.2882908973179825e-08,-1.3272752054167993e-07,-1.1162819805324101e-07,-4.487839279985278e-08,1.1162819805323987e-07,-4.4878392799857294e-08,5.2882908973179825e-08,-1.3272752054167993e-07,1.4049903608167906e-07,1.0812805536407656e-07,-1.404990360816836e-07,1.0812805536407769e-07
72,-1.3272752054167993e-07,5.288290897317757e-08,-1.3272752054167993e-07,-5.288290897317757e-08,1.0812805536407656e-07,-1.404990360816813e-07,-4.487839279985955e-08,1.1162819805324326e-07,-4.4878392799858426e-08,-1.1162819805324214e-07,1.0812805536407881e-07,1.4049903608167906e-07,1.0812805536407769e-07,1.4049903608167456e-07,-4.487839279985504e-08,-1.1162819805323987e-07,-4.487839279986068e-08,1.1162819805324326e-07,1.0812805536407993e-07,-1.404990360816836e-07,-1.3272752054167993e-07,-5.2882908973173056e-08,-1.3272752054167993e-07,5.2882908973179825e-08
73,2.2731413256108968e-07,-4.797976914260394e-08,-2.2731413256109307e-07,-4.7979769142599425e-08,4.464818062734493e-08,-1.1624802703770037e-07,-3.395696525554566e-09,4.8505064144741305e-08,3.3956965255568223e-09,4.850506414473905e-08,-4.4648180627347185e-08,-1.1624802703769585e-07,-4.46481806273517e-08,-1.1624802703770037e-07,3.3956965255568223e-09,4.8505064144743555e-08,-3.395696525554566e-09,4.8505064144741305e-08,4.464818062734944e-08,-1.162480270376981e-07,-2.2731413256109307e-07,-4.7979769142599425e-08,2.2731413256108743e-07,-4.797976914259717e-08
74,1.162480270376981e-07,-4.4648180627347185e-08,1.1624802703769359e-07,4.4648180627347185e-08,4.7979769142599425e-08,-2.2731413256109193e-07,-4.8505064144741305e-08,3.395696525554566e-09,-4.8505064144737917e-08,-3.395696525554566e-09,4.7979769142606195e-08,2.2731413256109082e-07,4.797976914259717e-08,2.2731413256108854e-07,-4.8505064144737917e-08,-3.3956965255477974e-09,-4.8505064144741305e-08,3.395696525554566e-09,4.797976914260394e-08,-2.2731413256109193e-07,1.162480270376981e-07,4.4648180627347185e-08,1.1624802703769359e-07,-4.464818062734493e-08
75,-9.390532513987089e-08,-1.343841741455876e-07,9.390532513986638e-08,-1.343841741455853e-07,-7.669989109186737e-08,1.529119902297998e-07,-4.195029959545186e-09,-9.411999470377363e-11,4.195029959539546e-09,-9.411999470377363e-11,7.669989109187075e-08,1.529119902297998e-07,7.669989109186399e-08,1.5291199022979867e-07,4.195029959539546e-09,-9.411999469926122e-11,-4.195029959545186e-09,-9.411999470602984e-11,-7.669989109186511e-08,1.5291199022979755e-07,9.390532513986638e-08,-1.343841741455853e-07,-9.390532513986975e-08,-1.343841741455876e-07
76,1.5291199022980205e-07,-7.669989109186962e-08,1.529119902297998e-07,7.669989109186962e-08,-1.343841741455876e-07,-9.390532513987089e-08,-9.411999470941415e-11,-4.195029959541802e-09,-9.411999470715795e-11,4.1950299595429306e-09,-1.343841741455853e-07,9.390532513986863e-08,-1.3438417414558984e-07,9.390532513986638e-08,-9.411999470715795e-11,4.195029959547443e-09,-9.411999470941415e-11,-4.1950299595429306e-09,-1.3438417414558645e-07,-9.390532513987089e-08,1.529119902297998e-07,7.66998910918685e-08,1.5291199022979755e-07,-7.669989109186624e-08
77,1.2664493155392922e-09,6.671086090018821e-07,-1.266449315537036e-09,6.671086090018799e-07,6.671086090018811e-07,1.2664493155392922e-09,-3.493283735265078e-08,-3.4932837352654164e-08,3.493283735265191e-08,-3.493283735264965e-08,-6.671086090018845e-07,1.2664493155392922e-09,6.671086090018833e-07,-1.2664493155325236e-09,-3.4932837352654164e-08,3.493283735264965e-08,3.4932837352654164e-08,3.493283735265078e-08,-6.671086090018845e-07,-1.2664493155325236e-09,1.2664493155392922e-09,-6.671086090018833e-07,-1.2664493155347798e-09,-6.671086090018845e-07
78,5.6503171821311255e-08,-7.240221654777322e-07,-5.6503171821309e-08,-7.240221654777322e-07,7.240221654777344e-07,-5.6503171821304485e-08,8.059230549383358e-09,-8.059230549381101e-09,-8.059230549381101e-09,-8.059230549378845e-09,-7.240221654777344e-07,-5.6503171821309e-08,7.240221654777344e-07,5.650317182131351e-08,8.059230549381101e-09,8.05923054937659e-09,-8.059230549378845e-09,8.059230549378845e-09,-7.240221654777368e-07,5.6503171821311255e-08,5.6503171821309e-08,7.2402216547773e-07,-5.650317182130674e-08,7.240221654777277e-07
79,-4.780609085272696e-10,-2.6653011274715847e-07,-4.780609085272696e-10,2.6653011274715736e-07,-2.6653011274715736e-07,-4.780609085272696e-10,6.629924034023533e-08,6.629924034023421e-08,6.629924034023308e-08,-6.629924034023533e-08,-2.6653011274716186e-07,4.780609085295258e-10,2.665301127471607e-07,-4.780609085250133e-10,-6.629924034023646e-08,6.629924034023195e-08,-6.629924034023195e-08,-6.62992403402376e-08,2.665301127471562e-07,4.780609085317819e-10,4.780609085295258e-10,-2.6653011274715847e-07,4.780609085295258e-10,2.665301127471551e-07
80,-1.3390671494256943e-07,5.08870748123322e-07,1.3390671494257395e-07,5.088707481233197e-07,5.088707481233231e-07,-1.339067149425683e-07,5.389569854366877e-08,5.389569854366426e-08,-5.3895698543666514e-08,5.3895698543666514e-08,-5.088707481233265e-07,-1.3390671494257057e-07,5.088707481233265e-07,1.3390671494257395e-07,5.3895698543666514e-08,-5.389569854367103e-08,-5.389569854366426e-08,-5.389569854366877e-08,-5.088707481233243e-07,1.3390671494257395e-07,-1.3390671494257168e-07,-5.088707481233231e-07,1.3390671494257168e-07,-5.088707481233231e-07
81,2.1076796059864198e-08,4.187708606803781e-07,2.107679605986194e-08,-4.1877086068037697e-07,-4.187708606803781e-07,-2.1076796059859685e-08,2.6340648085744766e-08,-2.6340648085744766e-08,2.6340648085744766e-08,2.6340648085747022e-08,-4.1877086068038036e-07,2.1076796059864198e-08,4.1877086068038036e-07,-2.1076796059859685e-08,-2.6340648085744766e-08,-2.6340648085747022e-08,-2.6340648085742513e-08,2.6340648085740256e-08,4.1877086068037586e-07,2.1076796059866454e-08,-2.107679605986194e-08,4.1877086068037586e-07,-2.107679605986194e-08,-4.187708606803781e-07
82,2.025298255218813e-07,-1.4234213092730312e-07,-2.025298255218802e-07,-1.4234213092730648e-07,1.4234213092730423e-07,-2.0252982552187905e-07,-6.280982961101633e-08,6.280982961101633e-08,6.28098296110152e-08,6.280982961101858e-08,-1.4234213092730537e-07,-2.025298255218813e-07,1.4234213092730312e-07,2.0252982552188694e-07,-6.280982961101858e-08,-6.280982961102197e-08,6.280982961101745e-08,-6.280982961101972e-08,-1.4234213092730762e-07,2.025298255218847e-07,2.0252982552188355e-07,1.4234213092730312e-07,-2.025298255218802e-07,1.4234213092730312e-07
83,5.2688171864290694e-08,-2.0053119489584724e-07,5.268817186428844e-08,2.00531194895845e-07,-2.005311948958495e-07,5.268817186428844e-08,-9.681106132378221e-08,-9.681106132378897e-08,-9.681106132378897e-08,9.681106132378897e-08,-2.0053119489585174e-07,-5.268817186428618e-08,2.0053119489585174e-07,5.268817186428844e-08,9.681106132378672e-08,-9.681106132379124e-08,9.681106132378897e-08,9.681106132378446e-08,2.0053119489584272e-07,-5.268817186428167e-08,-5.2688171864283925e-08,-2.0053119489585063e-07,-5.2688171864283925e-08,2.0053119489584724e-07
84,1.3853175980767658e-07,-4.603713164114295e-09,-1.3853175980767205e-07,-4.603713164114295e-09,-4.603713164114295e-09,1.3853175980767883e-07,-5.912747919624e-08,-5.9127479196242255e-08,5.9127479196242255e-08,-5.9127479196242255e-08,4.603713164109783e-09,1.3853175980767433e-07,-4.603713164114295e-09,-1.385317598076732e-07,-5.9127479196242255e-08,5.912747919623774e-08,5.9127479196242255e-08,5.912747919624e-08,4.603713164109783e-09,-1.3853175980767205e-07,1.3853175980767658e-07,4.603713164114295e-09,-1.3853175980767433e-07,4.6037131641120385e-09
85,-1.7348885158212846e-07,3.7319733610659566e-08,-1.7348885158212846e-07,-3.731973361066182e-08,-3.7319733610659566e-08,1.73488851582133e-07,-1.081805150850823e-07,1.081805150850823e-07,-1.0818051508508455e-07,-1.0818051508508005e-07,-3.7319733610659566e-08,-1.7348885158213071e-07,3.7319733610659566e-08,1.73488851582133e-07,1.0818051508508005e-07,1.0818051508508005e-07,1.0818051508508455e-07,-1.0818051508508005e-07,3.731973361065505e-08,-1.7348885158212846e-07,1.7348885158213185e-07,3.731973361065731e-08,1.73488851582133e-07,-3.7319733610659566e-08
86,-1.7567823915382803e-07,9.793171642514388e-08,1.7567823915383253e-07,9.793171642514162e-08,-9.793171642514388e-08,1.7567823915383253e-07,2.808683671440075e-08,-2.808683671440075e-08,-2.8086836714398493e-08,-2.8086836714396236e-08,9.793171642514276e-08,1.7567823915382803e-07,-9.793171642514388e-08,-1.7567823915382464e-07,2.8086836714398493e-08,2.808683671439398e-08,-2.8086836714396236e-08,2.8086836714395108e-08,9.793171642514388e-08,-1.7567823915382803e-07,-1.7567823915382803e-07,-9.793171642514613e-08,1.7567823915383028e-07,-9.793171642514501e-08
87,-9.531180205724214e-08,1.9075594887762938e-08,-9.531180205724214e-08,-1.9075594887762938e-08,1.907559488776068e-08,-9.531180205724214e-08,-2.4946140413708625e-08,-2.4946140413708625e-08,-2.4946140413713138e-08,2.4946140413713138e-08,1.9075594887758425e-08,9.53118020572444e-08,-1.9075594887758425e-08,-9.531180205723989e-08,2.494614041371088e-08,-2.4946140413713138e-08,2.4946140413713138e-08,2.494614041371088e-08,-1.9075594887765195e-08,9.531180205724665e-08,9.531180205724553e-08,1.9075594887758425e-08,9.531180205724665e-08,-1.9075594887762938e-08
88,5.108646091304679e-08,-1.8074784890513375e-09,-5.108646091304228e-08,-1.8074784890535936e-09,-1.8074784890513375e-09,5.1086460913044534e-08,2.032078853695711e-09,2.0320788536911983e-09,-2.032078853693455e-09,2.032078853697967e-09,1.8074784890490814e-09,5.1086460913044534e-08,-1.8074784890490814e-09,-5.1086460913037764e-08,2.032078853693455e-09,-2.032078853697967e-09,-2.0320788536911983e-09,-2.032078853697967e-09,1.8074784890490814e-09,-5.108646091304228e-08,5.1086460913044534e-08,1.8074784890490814e-09,-5.1086460913037764e-08,1.8074784890490814e-09
89,2.2361805616683763e-08,-3.7436377008949296e-08,2.2361805616683763e-08,3.743637700894704e-08,3.743637700894704e-08,-2.2361805616679253e-08,1.9325889192838824e-09,-1.9325889192838824e-09,1.932588919281626e-09,1.932588919281626e-09,3.743637700894704e-08,2.236180561668151e-08,-3.743637700894704e-08,-2.2361805616679253e-08,-1.932588919281626e-09,-1.9325889192861386e-09,-1.9325889192771136e-09,1.9325889192793698e-09,-3.743637700895155e-08,2.2361805616683763e-08,-2.2361805616679253e-08,-3.743637700895155e-08,-2.2361805616679253e-08,3.743637700894704e-08
90,7.590362668373251e-09,-1.8178444316185124e-07,7.590362668373251e-09,1.817844431618501e-07,-4.708945604261145e-07,-1.7914335722493333e-07,1.475530557413264e-07,-6.62012556822125e-08,1.4755305574133092e-07,6.62012556822125e-08,-4.708945604261111e-07,1.7914335722493333e-07,-4.7089456042611335e-07,1.7914335722492997e-07,1.4755305574132867e-07,6.620125568221701e-08,1.4755305574132867e-07,-6.62012556822125e-08,-4.7089456042610996e-07,-1.791433572249356e-07,7.590362668375507e-09,1.8178444316184785e-07,7.590362668370996e-09,-1.81784443161849e-07
91,1.7914335722492883e-07,4.7089456042611223e-07,-1.7914335722493333e-07,4.708945604261145e-07,1.81784443161849e-07,-7.590362668377764e-09,6.62012556822125e-08,-1.475530557413264e-07,-6.62012556822125e-08,-1.4755305574132867e-07,-1.817844431618456e-07,-7.590362668375507e-09,-1.8178444316185124e-07,-7.590362668377764e-09,-6.62012556822125e-08,-1.4755305574132415e-07,6.62012556822125e-08,-1.475530557413264e-07,1.8178444316185124e-07,-7.590362668377764e-09,-1.7914335722493333e-07,4.7089456042611335e-07,1.7914335722492883e-07,4.7089456042611673e-07
